epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,493.963,1.98108,1.60941,1.59822,0.61547,0.60215,0.63286,0.27116,1.93525,1.63576,1.63016,0.006634,0.006634,0.006634
36,510.961,1.96437,1.51681,1.54879,0.74257,0.52729,0.66039,0.30401,1.92394,1.55912,1.56181,0.006535,0.006535,0.006535
37,528.964,1.98767,1.56206,1.54719,0.6936,0.45161,0.56365,0.2654,2.01362,1.71323,1.67306,0.006436,0.006436,0.006436
38,545.849,1.97394,1.54065,1.52893,0.4432,0.46237,0.42476,0.20172,2.09791,1.90357,1.68654,0.006337,0.006337,0.006337
39,561.343,1.93101,1.51746,1.52978,0.75982,0.52688,0.62701,0.29392,1.95051,1.53631,1.63463,0.006238,0.006238,0.006238
40,580.524,1.91053,1.4688,1.52129,0.58731,0.46237,0.44549,0.18486,2.29921,1.98802,1.79665,0.006139,0.006139,0.006139
41,597.493,1.8813,1.43839,1.48388,0.74163,0.44086,0.55397,0.22842,2.0813,1.82378,1.67244,0.00604,0.00604,0.00604
42,614.588,1.87562,1.39563,1.50844,0.71567,0.41935,0.50183,0.21063,2.12849,1.90449,1.71652,0.005941,0.005941,0.005941
43,633.797,1.94713,1.44598,1.56842,0.60094,0.30108,0.34621,0.15216,2.21482,2.20969,1.7839,0.005842,0.005842,0.005842
44,648.802,1.91651,1.46804,1.5423,0.57219,0.49462,0.47153,0.21058,2.17234,2.27745,1.71991,0.005743,0.005743,0.005743
45,666.819,1.88094,1.41552,1.48173,0.39162,0.15924,0.16621,0.07424,2.60761,2.90083,2.21009,0.005644,0.005644,0.005644
46,685.649,1.87085,1.38461,1.49813,0.78345,0.49462,0.65151,0.318,1.84224,1.36901,1.54489,0.005545,0.005545,0.005545
47,701.338,1.79203,1.34021,1.47716,0.65535,0.56989,0.65442,0.30446,1.89483,1.46455,1.56557,0.005446,0.005446,0.005446
48,719.317,1.8465,1.32877,1.46608,0.60636,0.60215,0.58895,0.28688,1.93912,1.62345,1.56236,0.005347,0.005347,0.005347
49,736.366,1.80887,1.38128,1.47253,0.80079,0.52688,0.63669,0.30937,1.89605,1.48733,1.59693,0.005248,0.005248,0.005248
50,753.137,1.79793,1.34047,1.43703,0.51838,0.4086,0.41185,0.15606,2.2958,2.06989,1.85097,0.005149,0.005149,0.005149
51,770.554,1.83632,1.35106,1.461,0.733,0.41331,0.54206,0.24824,2.06173,1.86541,1.65332,0.00505,0.00505,0.00505
52,788.404,1.83877,1.36395,1.49801,0.76653,0.62366,0.71684,0.34628,1.87492,1.33024,1.54219,0.004951,0.004951,0.004951
53,805.492,1.80323,1.29472,1.46219,0.69374,0.58459,0.68179,0.32839,1.99205,1.34482,1.63123,0.004852,0.004852,0.004852
54,821.711,1.83724,1.32597,1.48049,0.47807,0.26882,0.29527,0.10716,2.37329,2.3015,1.89634,0.004753,0.004753,0.004753
55,840.58,1.76345,1.25296,1.43531,0.74448,0.63441,0.70563,0.34374,1.88828,1.26619,1.57726,0.004654,0.004654,0.004654
56,856.908,1.77812,1.28195,1.43213,0.75645,0.53438,0.68495,0.31607,1.84164,1.35621,1.51826,0.004555,0.004555,0.004555
57,873.881,1.73342,1.23941,1.41921,0.73521,0.56728,0.6238,0.26594,2.08173,1.61618,1.67476,0.004456,0.004456,0.004456
58,892.829,1.73021,1.2312,1.40861,0.76664,0.69892,0.77773,0.36471,1.80077,1.26066,1.50813,0.004357,0.004357,0.004357
59,907.717,1.73437,1.2457,1.44177,0.66265,0.55914,0.62993,0.32938,1.75577,1.54936,1.47804,0.004258,0.004258,0.004258
60,926.629,1.76806,1.23588,1.43438,0.66674,0.60235,0.67744,0.33963,1.80895,1.36727,1.51204,0.004159,0.004159,0.004159
61,945.096,1.78692,1.29508,1.43734,0.70538,0.69892,0.74115,0.35274,1.80198,1.27367,1.52135,0.00406,0.00406,0.00406
62,959.58,1.77944,1.2764,1.41741,0.73509,0.59679,0.69481,0.32356,1.88559,1.34922,1.553,0.003961,0.003961,0.003961
63,978.712,1.74991,1.22528,1.40472,0.86265,0.60786,0.72367,0.32622,1.91159,1.43035,1.59889,0.003862,0.003862,0.003862
64,995.692,1.78003,1.27811,1.42632,0.79307,0.60215,0.70649,0.333,1.80602,1.27787,1.55009,0.003763,0.003763,0.003763
65,1011.47,1.70823,1.15373,1.40604,0.65361,0.68985,0.73613,0.38105,1.75839,1.21608,1.50176,0.003664,0.003664,0.003664
66,1030.52,1.68806,1.13559,1.37647,0.69285,0.73118,0.77407,0.38582,1.7404,1.15202,1.47409,0.003565,0.003565,0.003565
67,1047.94,1.68837,1.21355,1.38037,0.70394,0.70968,0.78401,0.39494,1.79364,1.15059,1.50314,0.003466,0.003466,0.003466
68,1063.47,1.67484,1.13725,1.35603,0.81927,0.58497,0.7126,0.34871,1.80463,1.27444,1.54185,0.003367,0.003367,0.003367
69,1080.91,1.64257,1.11905,1.35693,0.69278,0.62366,0.70956,0.31838,1.92165,1.31392,1.59099,0.003268,0.003268,0.003268
70,1100.04,1.67268,1.10827,1.37637,0.79421,0.68817,0.7857,0.38685,1.75021,1.14048,1.47934,0.003169,0.003169,0.003169
71,1115.94,1.66216,1.14018,1.36879,0.71716,0.68817,0.73157,0.34925,1.92566,1.27405,1.55213,0.00307,0.00307,0.00307
72,1133.64,1.65764,1.14669,1.37679,0.67535,0.52688,0.60892,0.26579,2.03424,1.62579,1.63358,0.002971,0.002971,0.002971
73,1149.92,1.66374,1.13668,1.37889,0.74736,0.60215,0.66613,0.32127,1.87455,1.44954,1.53791,0.002872,0.002872,0.002872
74,1160.78,1.62851,1.07171,1.3304,0.81589,0.67742,0.80068,0.37569,1.85741,1.20813,1.54337,0.002773,0.002773,0.002773
75,1176.34,1.65728,1.09017,1.37028,0.67549,0.63441,0.6954,0.30967,1.93479,1.36861,1.64569,0.002674,0.002674,0.002674
76,1191.8,1.63149,1.09843,1.37698,0.71663,0.76142,0.80318,0.39279,1.77257,1.14985,1.48197,0.002575,0.002575,0.002575
77,1203.26,1.56898,1.08448,1.34808,0.73069,0.70017,0.79861,0.38068,1.83446,1.17855,1.5391,0.002476,0.002476,0.002476
78,1219.2,1.62744,1.13022,1.34521,0.80304,0.60215,0.76501,0.38135,1.75974,1.21787,1.49594,0.002377,0.002377,0.002377
79,1233.11,1.6441,1.11138,1.38001,0.7243,0.76344,0.79968,0.39176,1.80393,1.13181,1.52448,0.002278,0.002278,0.002278
80,1245.56,1.56535,1.05967,1.31767,0.76686,0.68817,0.78591,0.39566,1.75834,1.13994,1.50426,0.002179,0.002179,0.002179
81,1261.08,1.55709,1.02169,1.3301,0.81494,0.68817,0.80118,0.36424,1.82542,1.19724,1.53044,0.00208,0.00208,0.00208
82,1275.55,1.57275,1.06477,1.33461,0.78752,0.63768,0.78048,0.37424,1.82707,1.19554,1.53034,0.001981,0.001981,0.001981
83,1288.2,1.55243,1.0216,1.30761,0.73077,0.72043,0.77583,0.38415,1.74815,1.13432,1.47679,0.001882,0.001882,0.001882
84,1302.15,1.52483,0.99607,1.31549,0.70204,0.70968,0.77256,0.39655,1.83402,1.11231,1.54716,0.001783,0.001783,0.001783
85,1318.04,1.50793,0.98273,1.2817,0.80373,0.67742,0.74068,0.37346,1.90506,1.19381,1.58295,0.001684,0.001684,0.001684
86,1330.44,1.50775,0.94503,1.28981,0.84943,0.66726,0.81566,0.40127,1.82495,1.05276,1.52652,0.001585,0.001585,0.001585
87,1344.88,1.50986,0.98047,1.29414,0.81679,0.7191,0.81009,0.41267,1.73486,1.05391,1.45715,0.001486,0.001486,0.001486
88,1360.68,1.5503,0.98158,1.2997,0.77438,0.66432,0.7362,0.36814,1.8224,1.17452,1.54803,0.001387,0.001387,0.001387
89,1371.72,1.5013,0.97468,1.28805,0.80496,0.69892,0.79221,0.37082,1.83559,1.0935,1.52687,0.001288,0.001288,0.001288
90,1387.53,1.48357,0.958,1.29846,0.78987,0.67742,0.77488,0.37429,1.87837,1.10694,1.57396,0.001189,0.001189,0.001189
91,1403.76,1.50021,0.96802,1.36095,0.74983,0.73118,0.80317,0.39721,1.77335,1.01986,1.50056,0.00109,0.00109,0.00109
92,1415.69,1.46207,0.95269,1.33338,0.71251,0.70968,0.76284,0.40398,1.72679,1.07658,1.51651,0.000991,0.000991,0.000991
93,1431.56,1.50307,0.98703,1.37243,0.74675,0.66584,0.72544,0.3487,1.87386,1.16521,1.56781,0.000892,0.000892,0.000892
94,1445.54,1.44988,0.94739,1.32082,0.68753,0.68614,0.73953,0.3579,1.84015,1.22354,1.56174,0.000793,0.000793,0.000793
95,1458.3,1.44949,0.93568,1.34026,0.81088,0.68817,0.81014,0.40297,1.77675,1.02969,1.45877,0.000694,0.000694,0.000694
96,1473.25,1.42644,0.92472,1.30407,0.83861,0.67048,0.81292,0.40179,1.80244,1.00675,1.49144,0.000595,0.000595,0.000595
97,1488.12,1.44528,0.90806,1.32015,0.79003,0.68817,0.80659,0.39957,1.83089,1.018,1.56082,0.000496,0.000496,0.000496
98,1501.02,1.40048,0.88121,1.30034,0.72877,0.78008,0.83619,0.41214,1.79195,1.01254,1.54605,0.000397,0.000397,0.000397
99,1514.99,1.39172,0.8923,1.2885,0.82469,0.75879,0.83808,0.42173,1.7917,1.01831,1.50985,0.000298,0.000298,0.000298
100,1530.64,1.37473,0.84969,1.29904,0.81309,0.76344,0.83294,0.41106,1.82111,1.02094,1.55458,0.000199,0.000199,0.000199
