epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,1691.02,1.43387,0.84894,1.1078,0.79234,0.73166,0.79655,0.41256,1.79058,0.98071,1.35895,0.005347,0.005347,0.005347
49,1711.32,1.37718,0.77654,1.0816,0.83497,0.70724,0.8005,0.37558,1.95414,1.01189,1.43761,0.005248,0.005248,0.005248
50,1731.59,1.39709,0.79156,1.1024,0.8555,0.7109,0.82235,0.41514,1.74774,0.99789,1.33511,0.005149,0.005149,0.005149
51,1751.13,1.36709,0.77448,1.09354,0.84231,0.73709,0.81411,0.40233,1.91105,1.06486,1.39953,0.00505,0.00505,0.00505
52,1773.98,1.35721,0.77703,1.0755,0.77801,0.76165,0.81297,0.41699,1.83148,0.98234,1.40881,0.004951,0.004951,0.004951
53,1794.28,1.37289,0.77687,1.08659,0.79956,0.80466,0.83941,0.41353,1.82533,0.91108,1.36313,0.004852,0.004852,0.004852
54,1814.35,1.33029,0.74925,1.06511,0.85265,0.7276,0.81606,0.41905,1.82767,0.97122,1.38512,0.004753,0.004753,0.004753
55,1833.84,1.36709,0.75984,1.08501,0.85627,0.72581,0.83384,0.39834,1.88898,0.95289,1.43655,0.004654,0.004654,0.004654
56,1855.38,1.39935,0.77557,1.0933,0.85845,0.69892,0.78684,0.37456,1.87334,1.07125,1.41264,0.004555,0.004555,0.004555
57,1877.12,1.35181,0.76374,1.07817,0.82008,0.67384,0.77371,0.36636,1.96353,1.10397,1.44751,0.004456,0.004456,0.004456
58,1897.2,1.29448,0.73451,1.05389,0.86882,0.73589,0.83513,0.43115,1.8173,0.91657,1.37916,0.004357,0.004357,0.004357
59,1917.71,1.31222,0.70998,1.05883,0.86091,0.75806,0.85286,0.4371,1.84485,0.87538,1.39912,0.004258,0.004258,0.004258
60,1937.41,1.28685,0.7032,1.04786,0.8445,0.681,0.79199,0.40333,1.90367,0.99577,1.43815,0.004159,0.004159,0.004159
61,1959.72,1.26331,0.70077,1.04815,0.83932,0.76165,0.82805,0.42679,1.79106,0.90855,1.36282,0.00406,0.00406,0.00406
62,1980.86,1.26578,0.68631,1.0432,0.82204,0.79032,0.84616,0.42864,1.83886,0.85306,1.4199,0.003961,0.003961,0.003961
63,2001.09,1.30047,0.71857,1.05044,0.82933,0.74552,0.81938,0.41414,1.81763,0.97474,1.37977,0.003862,0.003862,0.003862
64,2021.2,1.22913,0.67322,1.02899,0.78005,0.80083,0.82321,0.4331,1.82493,0.90017,1.40161,0.003763,0.003763,0.003763
65,2041.16,1.24788,0.67593,1.03486,0.84631,0.74015,0.81247,0.40138,1.9031,0.9449,1.44386,0.003664,0.003664,0.003664
66,2063.93,1.22526,0.6672,1.03216,0.82923,0.79391,0.84683,0.41999,1.82354,0.857,1.40468,0.003565,0.003565,0.003565
67,2084.23,1.20351,0.66804,1.02198,0.82623,0.79211,0.85292,0.44319,1.79337,0.85866,1.38216,0.003466,0.003466,0.003466
68,2104.47,1.2418,0.66985,1.03151,0.78211,0.75261,0.81928,0.42882,1.83659,0.93189,1.42345,0.003367,0.003367,0.003367
69,2123.97,1.22042,0.65365,1.02992,0.84171,0.7491,0.83097,0.41857,1.86584,0.90002,1.41194,0.003268,0.003268,0.003268
70,2145.51,1.20555,0.65577,1.02555,0.86891,0.73656,0.83391,0.43208,1.79938,0.91163,1.40016,0.003169,0.003169,0.003169
71,2167.32,1.1919,0.64124,1.00898,0.80607,0.78957,0.82784,0.42892,1.88455,0.8854,1.45371,0.00307,0.00307,0.00307
72,2187.52,1.17806,0.64186,1.00394,0.86315,0.79032,0.86038,0.44677,1.82656,0.84285,1.42778,0.002971,0.002971,0.002971
73,2207.93,1.15911,0.6316,1.0032,0.81564,0.82079,0.85853,0.45787,1.75154,0.82637,1.35208,0.002872,0.002872,0.002872
74,2227.43,1.16567,0.62906,0.99057,0.81617,0.76703,0.83175,0.42229,1.78405,0.89898,1.37166,0.002773,0.002773,0.002773
75,2249.87,1.13462,0.60955,1.00059,0.83581,0.76523,0.85589,0.45581,1.76178,0.8754,1.3773,0.002674,0.002674,0.002674
76,2270.91,1.16997,0.61979,1.00315,0.7925,0.7724,0.82579,0.42954,1.8141,0.92515,1.40943,0.002575,0.002575,0.002575
77,2291.26,1.15042,0.61267,0.99247,0.81658,0.75269,0.83615,0.44304,1.78671,0.88789,1.40454,0.002476,0.002476,0.002476
78,2311.5,1.12136,0.60375,0.99195,0.8019,0.78348,0.84495,0.44463,1.84904,0.83521,1.44385,0.002377,0.002377,0.002377
79,2331.29,1.12166,0.59684,0.99496,0.83734,0.78136,0.85176,0.44656,1.78196,0.87254,1.40023,0.002278,0.002278,0.002278
80,2354.18,1.1332,0.59606,0.99274,0.83172,0.77778,0.84185,0.4449,1.80684,0.89104,1.40737,0.002179,0.002179,0.002179
81,2374.3,1.06029,0.55646,0.97635,0.84323,0.80824,0.87445,0.4681,1.76264,0.81205,1.3706,0.00208,0.00208,0.00208
82,2394.42,1.08456,0.57817,0.97396,0.86493,0.77778,0.86339,0.47289,1.73607,0.83638,1.38443,0.001981,0.001981,0.001981
83,2414.06,1.06327,0.56983,0.97593,0.90762,0.75448,0.86262,0.44514,1.80404,0.82134,1.42457,0.001882,0.001882,0.001882
84,2435.65,1.05931,0.5626,0.9708,0.80885,0.76592,0.83755,0.44537,1.76298,0.903,1.37218,0.001783,0.001783,0.001783
85,2457.38,1.06659,0.56403,0.96878,0.84884,0.80508,0.87183,0.46554,1.7331,0.78298,1.35274,0.001684,0.001684,0.001684
86,2477.6,1.03899,0.55129,0.95935,0.85827,0.77599,0.85062,0.46338,1.77447,0.81719,1.37622,0.001585,0.001585,0.001585
87,2497.92,1.04644,0.5528,0.96907,0.83153,0.8405,0.86719,0.46693,1.78367,0.80894,1.40794,0.001486,0.001486,0.001486
88,2517.35,1.03034,0.54213,0.95078,0.85202,0.78136,0.84253,0.44759,1.75939,0.86171,1.38266,0.001387,0.001387,0.001387
89,2539.93,1.0226,0.5426,0.95668,0.81946,0.82157,0.8599,0.45849,1.7777,0.81511,1.39658,0.001288,0.001288,0.001288
90,2560.79,1.02891,0.54891,0.96276,0.85531,0.80466,0.85621,0.45652,1.77745,0.80859,1.39418,0.001189,0.001189,0.001189
91,2581.61,1.02002,0.53429,0.97515,0.83449,0.79517,0.84479,0.44431,1.81286,0.81661,1.43335,0.00109,0.00109,0.00109
92,2602.05,0.96609,0.51492,0.96813,0.85772,0.78869,0.85427,0.45173,1.82849,0.84342,1.44279,0.000991,0.000991,0.000991
93,2621.65,1.00237,0.52348,0.96986,0.8118,0.81183,0.85438,0.46526,1.79251,0.81952,1.4042,0.000892,0.000892,0.000892
94,2644.46,0.96354,0.49699,0.96611,0.87488,0.78315,0.86431,0.45754,1.80561,0.81414,1.43554,0.000793,0.000793,0.000793
95,2664.94,0.9406,0.4846,0.95113,0.83203,0.79928,0.85824,0.45497,1.81694,0.82596,1.44739,0.000694,0.000694,0.000694
96,2685.32,0.96419,0.50939,0.96707,0.85429,0.79391,0.85322,0.45495,1.79735,0.80035,1.44237,0.000595,0.000595,0.000595
97,2705.71,0.93688,0.49622,0.95341,0.84969,0.79391,0.85497,0.46179,1.80076,0.78808,1.44263,0.000496,0.000496,0.000496
98,2726.13,0.9157,0.48374,0.94792,0.84726,0.80824,0.85641,0.46642,1.78176,0.77763,1.43367,0.000397,0.000397,0.000397
99,2748.84,0.91545,0.4758,0.9517,0.84678,0.81004,0.8566,0.46098,1.78859,0.77643,1.43065,0.000298,0.000298,0.000298
100,2769.39,0.88338,0.46624,0.93396,0.85444,0.8172,0.8537,0.46693,1.77968,0.76845,1.44761,0.000199,0.000199,0.000199
