epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,1280.79,3.55896,2.63206,2.75106,0.54994,0.54122,0.53209,0.23921,3.88294,3.31413,3.07764,0.007822,0.007822,0.007822
24,1335.48,3.48638,2.49455,2.67354,0.69623,0.58781,0.641,0.32067,3.66312,2.87297,3.00528,0.007723,0.007723,0.007723
25,1395.16,3.54427,2.60626,2.7133,0.72673,0.50896,0.61891,0.28279,3.77372,3.2562,3.05299,0.007624,0.007624,0.007624
26,1452.59,3.53187,2.62961,2.73388,0.67778,0.53906,0.57255,0.23831,4.14329,3.50566,3.31649,0.007525,0.007525,0.007525
27,1510.2,3.45669,2.50405,2.69271,0.67126,0.65869,0.69989,0.32832,3.76001,2.6167,3.09515,0.007426,0.007426,0.007426
28,1564.99,3.39756,2.45577,2.65151,0.66439,0.56409,0.63594,0.29566,3.75588,2.84966,3.06,0.007327,0.007327,0.007327
29,1625.27,3.4133,2.39003,2.67438,0.60024,0.64337,0.62065,0.30823,3.50924,2.74899,2.93019,0.007228,0.007228,0.007228
30,1682.64,3.3617,2.36506,2.61847,0.6168,0.52688,0.57842,0.27758,3.78673,3.24914,3.09972,0.007129,0.007129,0.007129
31,1739.64,3.37981,2.32131,2.63814,0.70788,0.70609,0.75275,0.34945,3.71726,2.36759,3.03263,0.00703,0.00703,0.00703
32,1797.65,3.31399,2.26643,2.60931,0.81962,0.61111,0.76371,0.36108,3.62206,2.35055,3.01312,0.006931,0.006931,0.006931
33,1856.69,3.31985,2.27503,2.63204,0.61918,0.51792,0.52915,0.23275,4.03058,3.41609,3.23983,0.006832,0.006832,0.006832
34,1915.04,3.20635,2.16243,2.55212,0.65966,0.62903,0.67547,0.31272,3.68862,2.68714,3.00408,0.006733,0.006733,0.006733
35,1970.25,3.26059,2.15006,2.56519,0.72378,0.62924,0.70302,0.34831,3.62761,2.54295,3.05014,0.006634,0.006634,0.006634
36,2029.54,3.16306,2.07771,2.52016,0.54705,0.41756,0.45688,0.19168,4.25936,3.74655,3.41076,0.006535,0.006535,0.006535
37,2087.87,3.2805,2.14852,2.55717,0.67067,0.68817,0.69588,0.34643,3.68802,2.47034,3.00636,0.006436,0.006436,0.006436
38,2145.59,3.17225,2.0984,2.51678,0.74616,0.69534,0.7315,0.36418,3.62554,2.3407,2.98028,0.006337,0.006337,0.006337
39,2200.83,3.12562,2.10939,2.52999,0.70438,0.55735,0.6396,0.2884,3.85595,3.13885,3.17436,0.006238,0.006238,0.006238
40,2260.48,3.1175,1.95328,2.48831,0.6888,0.65591,0.67627,0.30144,3.96587,2.65193,3.19651,0.006139,0.006139,0.006139
41,2317.98,3.13042,1.98635,2.47962,0.74775,0.64282,0.72113,0.3667,3.58351,2.29568,2.93682,0.00604,0.00604,0.00604
42,2375.37,3.07405,2.00464,2.49393,0.74908,0.66343,0.70473,0.33222,3.72786,2.63293,3.10624,0.005941,0.005941,0.005941
43,2431.88,3.06274,1.90954,2.49247,0.85349,0.61595,0.75824,0.38337,3.65873,2.2365,3.01137,0.005842,0.005842,0.005842
44,2492.62,2.99392,1.85165,2.42314,0.73303,0.60753,0.67135,0.32272,3.84826,2.63649,3.14728,0.005743,0.005743,0.005743
45,2549.7,3.01296,1.87151,2.45301,0.78956,0.70609,0.76177,0.36532,3.6642,2.16341,2.98706,0.005644,0.005644,0.005644
46,2605.66,3.01064,1.85637,2.43585,0.70093,0.67624,0.69082,0.35315,3.886,2.71764,3.15937,0.005545,0.005545,0.005545
47,2663.08,2.93829,1.8436,2.41055,0.77455,0.65263,0.72983,0.36906,3.68988,2.30719,3.04395,0.005446,0.005446,0.005446
48,2723.55,2.96522,1.83088,2.41564,0.75718,0.71147,0.78757,0.39794,3.5925,2.29326,2.94083,0.005347,0.005347,0.005347
49,2779.83,2.84541,1.70484,2.36833,0.82918,0.73941,0.83449,0.44615,3.51266,2.08319,2.95522,0.005248,0.005248,0.005248
50,2837.35,2.86689,1.71843,2.38653,0.7667,0.60073,0.68351,0.3442,3.79726,2.63637,3.09445,0.005149,0.005149,0.005149
51,2895.1,2.79584,1.61031,2.35508,0.80712,0.75986,0.8203,0.41596,3.54035,1.97026,2.95559,0.00505,0.00505,0.00505
52,2955.46,2.82338,1.62308,2.34755,0.8232,0.65412,0.78384,0.39511,3.63967,2.23624,2.99902,0.004951,0.004951,0.004951
53,3010.62,2.83231,1.65671,2.3545,0.68749,0.79032,0.80423,0.4071,3.61188,1.89093,3.06269,0.004852,0.004852,0.004852
54,3069.8,2.74684,1.61389,2.33263,0.78929,0.68996,0.7734,0.39512,3.64881,2.08028,3.05982,0.004753,0.004753,0.004753
55,3127.49,2.777,1.61749,2.33129,0.75384,0.6595,0.72193,0.33725,3.82947,2.47387,3.15579,0.004654,0.004654,0.004654
56,3187.07,2.75154,1.62641,2.34892,0.89994,0.6286,0.78985,0.36907,3.81742,2.35697,3.18909,0.004555,0.004555,0.004555
57,3241.19,2.73025,1.58725,2.30747,0.7895,0.6147,0.69311,0.3373,3.90955,2.41868,3.22801,0.004456,0.004456,0.004456
58,3300.46,2.709,1.57546,2.29121,0.76235,0.7509,0.79726,0.39966,3.6485,2.08542,3.05601,0.004357,0.004357,0.004357
59,3358.89,2.68159,1.51618,2.27309,0.84887,0.77061,0.8302,0.4486,3.50855,1.91943,2.98072,0.004258,0.004258,0.004258
60,3417.05,2.62513,1.49717,2.24562,0.81748,0.7724,0.83266,0.41583,3.66073,1.78632,3.06358,0.004159,0.004159,0.004159
61,3474.14,2.64181,1.51463,2.2751,0.86658,0.7957,0.82698,0.41663,3.67279,1.81828,3.07481,0.00406,0.00406,0.00406
62,3531.43,2.57837,1.44486,2.26953,0.8053,0.75605,0.81785,0.40558,3.6223,1.97188,3.09468,0.003961,0.003961,0.003961
63,3590.72,2.59199,1.45874,2.24286,0.78913,0.71685,0.78512,0.38377,3.77939,2.04997,3.11393,0.003862,0.003862,0.003862
64,3646.31,2.55256,1.40228,2.23179,0.8109,0.78386,0.85621,0.42245,3.59358,1.81498,3.0872,0.003763,0.003763,0.003763
65,3704.48,2.50255,1.36934,2.20555,0.75634,0.81772,0.82882,0.3819,3.70382,1.95263,3.11134,0.003664,0.003664,0.003664
66,3762.01,2.55531,1.40671,2.23005,0.82624,0.78136,0.8328,0.4128,3.70396,1.84061,3.08917,0.003565,0.003565,0.003565
67,3821.75,2.49162,1.38055,2.21007,0.8076,0.6319,0.73078,0.34377,3.99684,2.27334,3.24602,0.003466,0.003466,0.003466
68,3875.53,2.54262,1.41019,2.20845,0.8507,0.76882,0.84875,0.43227,3.58462,1.85873,2.99931,0.003367,0.003367,0.003367
69,3911.19,2.46565,1.34565,2.20126,0.86879,0.67636,0.81323,0.40764,3.69051,1.90574,3.22069,0.003268,0.003268,0.003268
70,3944.4,2.47014,1.34865,2.19417,0.85727,0.77499,0.87253,0.43105,3.67998,1.80253,3.11256,0.003169,0.003169,0.003169
71,3977.75,2.47758,1.33868,2.18077,0.9317,0.73339,0.84174,0.42726,3.71297,1.81815,3.16769,0.00307,0.00307,0.00307
72,4011.56,2.42088,1.32741,2.1651,0.87315,0.76484,0.8407,0.4275,3.70871,1.84195,3.15041,0.002971,0.002971,0.002971
73,4045.23,2.41765,1.34788,2.17219,0.85313,0.79032,0.85088,0.43995,3.55116,1.81691,3.0393,0.002872,0.002872,0.002872
74,4079.24,2.3473,1.27323,2.1141,0.86503,0.73835,0.84619,0.42974,3.58735,1.80813,3.11358,0.002773,0.002773,0.002773
75,4112.92,2.33243,1.23111,2.15109,0.82031,0.76165,0.8368,0.43188,3.59635,1.81129,3.13089,0.002674,0.002674,0.002674
76,4146.78,2.36114,1.26154,2.1301,0.83853,0.76165,0.83562,0.41401,3.60756,1.93627,3.08576,0.002575,0.002575,0.002575
77,4180.58,2.34321,1.26299,2.12466,0.89633,0.78853,0.87127,0.42463,3.66995,1.75821,3.19276,0.002476,0.002476,0.002476
78,4214.27,2.30852,1.21311,2.1293,0.81725,0.84152,0.86319,0.4229,3.68744,1.75367,3.13147,0.002377,0.002377,0.002377
79,4248.02,2.2655,1.19708,2.11008,0.87942,0.82341,0.87252,0.44442,3.59792,1.66728,3.08226,0.002278,0.002278,0.002278
80,4281.87,2.28225,1.19298,2.10922,0.82522,0.77847,0.8185,0.41565,3.67845,2.03238,3.19648,0.002179,0.002179,0.002179
81,4315.64,2.21733,1.15685,2.08232,0.84473,0.79749,0.86042,0.43306,3.70443,1.70426,3.19055,0.00208,0.00208,0.00208
82,4349.64,2.22552,1.20234,2.08121,0.88685,0.79032,0.87534,0.41792,3.71075,1.71494,3.20784,0.001981,0.001981,0.001981
83,4383.1,2.19314,1.16333,2.06703,0.82696,0.84409,0.86396,0.42366,3.70772,1.68198,3.3211,0.001882,0.001882,0.001882
84,4399.7,2.19009,1.17763,2.08436,0.88054,0.75293,0.82584,0.40317,3.78253,2.00167,3.2445,0.001783,0.001783,0.001783
85,4414.74,2.19828,1.16617,2.06509,0.90298,0.8173,0.89525,0.4538,3.60269,1.62471,3.16623,0.001684,0.001684,0.001684
86,4429.68,2.16442,1.12297,2.05409,0.89338,0.78315,0.87396,0.44708,3.61899,1.67062,3.14271,0.001585,0.001585,0.001585
87,4444.63,2.17862,1.12485,2.06316,0.8673,0.80815,0.86987,0.44439,3.722,1.64285,3.23077,0.001486,0.001486,0.001486
88,4459.67,2.11241,1.07941,2.00772,0.88788,0.80896,0.88132,0.44392,3.6614,1.66798,3.18602,0.001387,0.001387,0.001387
89,4474.6,2.12211,1.10091,2.04211,0.89678,0.79749,0.86997,0.44287,3.61398,1.74582,3.15187,0.001288,0.001288,0.001288
90,4489.53,2.12929,1.12463,2.04928,0.87505,0.76561,0.85884,0.43316,3.5913,1.85788,3.16637,0.001189,0.001189,0.001189
91,4504.87,2.06069,1.03957,2.0888,0.88578,0.80108,0.84467,0.4278,3.68621,1.79337,3.21714,0.00109,0.00109,0.00109
92,4519.86,1.98835,0.97935,2.07087,0.86018,0.78315,0.85145,0.41655,3.69844,1.87944,3.24822,0.000991,0.000991,0.000991
93,4534.71,2.02227,1.00732,2.08387,0.87346,0.77933,0.85063,0.42773,3.6073,1.75105,3.14973,0.000892,0.000892,0.000892
94,4549.53,1.92783,0.94548,2.03199,0.86743,0.80108,0.84715,0.4312,3.65614,1.72239,3.25272,0.000793,0.000793,0.000793
95,4564.38,1.90965,0.91635,2.03109,0.8516,0.78158,0.84605,0.43419,3.64244,1.77198,3.25149,0.000694,0.000694,0.000694
96,4579.32,1.95527,0.99334,2.06041,0.87541,0.81849,0.8796,0.43651,3.65862,1.67697,3.24667,0.000595,0.000595,0.000595
97,4594.18,1.8952,0.93728,2.03311,0.85691,0.81004,0.87206,0.43234,3.67415,1.6766,3.24034,0.000496,0.000496,0.000496
98,4609.02,1.86972,0.92883,2.01469,0.89823,0.80673,0.8835,0.44836,3.67694,1.64776,3.20665,0.000397,0.000397,0.000397
99,4623.87,1.89948,0.92054,2.03469,0.90495,0.79211,0.87426,0.44066,3.66958,1.65148,3.23943,0.000298,0.000298,0.000298
100,4638.8,1.82812,0.87858,1.99732,0.88189,0.81541,0.87245,0.44943,3.66616,1.7457,3.24052,0.000199,0.000199,0.000199
