epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,185.368,1.78255,1.33081,1.4409,0.71877,0.59884,0.64669,0.30462,1.97478,1.44284,1.56892,0.005743,0.005743,0.005743
45,194.757,1.79458,1.28947,1.39879,0.6181,0.5646,0.56259,0.24709,2.11368,1.51764,1.67795,0.005644,0.005644,0.005644
46,202.196,1.82974,1.30469,1.41507,0.62274,0.64301,0.62437,0.22932,2.0963,1.50217,1.65763,0.005545,0.005545,0.005545
47,210.398,1.78368,1.31255,1.42427,0.67383,0.49419,0.56204,0.21756,2.07181,1.62178,1.66114,0.005446,0.005446,0.005446
48,219.809,1.76538,1.27322,1.38589,0.71358,0.69186,0.70252,0.32943,1.88787,1.3799,1.52793,0.005347,0.005347,0.005347
49,229.017,1.75582,1.27186,1.40281,0.75056,0.6686,0.71818,0.34916,1.84253,1.31611,1.50971,0.005248,0.005248,0.005248
50,235.203,1.68494,1.18443,1.34258,0.74324,0.61047,0.67886,0.33032,1.92077,1.31396,1.53769,0.005149,0.005149,0.005149
51,244.457,1.73194,1.24711,1.36548,0.7613,0.59884,0.66662,0.30933,1.89719,1.38346,1.54157,0.00505,0.00505,0.00505
52,253.837,1.76826,1.25669,1.39593,0.72495,0.67442,0.70782,0.3411,1.83234,1.3359,1.5173,0.004951,0.004951,0.004951
53,262.627,1.70072,1.21386,1.36184,0.57557,0.55191,0.52448,0.196,2.21951,1.67554,1.72668,0.004852,0.004852,0.004852
54,270.05,1.76877,1.22809,1.40841,0.72448,0.72674,0.73702,0.34815,1.92415,1.24422,1.57835,0.004753,0.004753,0.004753
55,279.424,1.72581,1.18384,1.3529,0.7463,0.6686,0.74573,0.34039,1.89242,1.20565,1.55128,0.004654,0.004654,0.004654
56,288.791,1.73594,1.23051,1.36792,0.76893,0.6686,0.73169,0.35736,1.84052,1.18441,1.49198,0.004555,0.004555,0.004555
57,295.841,1.72094,1.19409,1.36994,0.63821,0.61628,0.63414,0.28111,1.98339,1.38424,1.61174,0.004456,0.004456,0.004456
58,305.101,1.70667,1.17036,1.34968,0.81635,0.62791,0.69181,0.3278,1.96552,1.30908,1.57226,0.004357,0.004357,0.004357
59,314.377,1.72484,1.17407,1.37129,0.76471,0.69916,0.7334,0.34614,1.86116,1.22909,1.49408,0.004258,0.004258,0.004258
60,323.099,1.65394,1.15178,1.34255,0.64758,0.59302,0.59977,0.26025,2.09415,1.63915,1.60621,0.004159,0.004159,0.004159
61,330.198,1.69205,1.17173,1.33767,0.71828,0.63372,0.69333,0.33173,1.96439,1.3106,1.57164,0.00406,0.00406,0.00406
62,339.593,1.66763,1.1859,1.33568,0.76251,0.71512,0.7719,0.37174,1.85984,1.13316,1.48617,0.003961,0.003961,0.003961
63,349.014,1.67051,1.12655,1.32602,0.79906,0.73837,0.77106,0.38367,1.81627,1.11915,1.46587,0.003862,0.003862,0.003862
