epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1676.05,1.45424,0.89716,1.24099,0.69237,0.46953,0.56678,0.25666,2.18389,1.73363,1.86663,0.005743,0.005743,0.005743
45,1715.06,1.46353,0.91582,1.25304,0.73929,0.71326,0.76012,0.35864,1.95939,1.23205,1.57998,0.005644,0.005644,0.005644
46,1754.33,1.43085,0.88666,1.23173,0.86342,0.68996,0.78814,0.38718,1.78797,1.16953,1.49856,0.005545,0.005545,0.005545
47,1791.61,1.44031,0.89142,1.2423,0.79148,0.67204,0.71536,0.33938,1.90596,1.30796,1.59739,0.005446,0.005446,0.005446
48,1830.5,1.4248,0.89105,1.22944,0.76349,0.72581,0.75494,0.39688,1.77051,1.08341,1.49307,0.005347,0.005347,0.005347
49,1867.01,1.38428,0.84466,1.20877,0.83445,0.81299,0.87356,0.43515,1.77502,0.97854,1.47968,0.005248,0.005248,0.005248
50,1903.14,1.40131,0.84081,1.22911,0.84507,0.66129,0.74994,0.38719,1.86855,1.0858,1.56156,0.005149,0.005149,0.005149
51,1942.61,1.38311,0.84499,1.21764,0.83613,0.81183,0.8592,0.44941,1.78095,0.95021,1.49215,0.00505,0.00505,0.00505
52,1981.83,1.35798,0.82473,1.19258,0.84581,0.77662,0.82294,0.40465,1.81756,1.01432,1.5263,0.004951,0.004951,0.004951
53,2019.66,1.37603,0.85326,1.20658,0.76545,0.63978,0.71971,0.36802,1.86596,1.27319,1.5671,0.004852,0.004852,0.004852
54,2058.07,1.34493,0.81132,1.19505,0.78473,0.80645,0.85004,0.44064,1.74648,0.96331,1.48558,0.004753,0.004753,0.004753
55,2095.01,1.33924,0.81313,1.1868,0.78318,0.66308,0.73047,0.35099,1.92436,1.24765,1.6005,0.004654,0.004654,0.004654
56,2131.34,1.34417,0.81309,1.19612,0.79816,0.7957,0.84451,0.45535,1.74886,0.96163,1.4847,0.004555,0.004555,0.004555
57,2170.45,1.32487,0.79249,1.18119,0.80755,0.752,0.81089,0.42051,1.83195,1.0388,1.56608,0.004456,0.004456,0.004456
58,2209.77,1.31806,0.78805,1.17668,0.83342,0.64695,0.75555,0.38073,1.87737,1.30635,1.63146,0.004357,0.004357,0.004357
59,2247.45,1.33167,0.79302,1.17955,0.84847,0.71326,0.80329,0.40252,1.82744,1.09178,1.52727,0.004258,0.004258,0.004258
60,2286.42,1.29619,0.7617,1.15761,0.8238,0.69176,0.79133,0.37016,1.91103,1.09491,1.61622,0.004159,0.004159,0.004159
61,2323.51,1.28697,0.77415,1.16782,0.8432,0.74014,0.81909,0.44517,1.74043,0.9614,1.48632,0.00406,0.00406,0.00406
62,2360.59,1.26472,0.74022,1.16253,0.80872,0.71223,0.7983,0.40768,1.81396,1.10066,1.53907,0.003961,0.003961,0.003961
63,2398.81,1.27077,0.7501,1.14827,0.84709,0.76165,0.82767,0.44037,1.72177,0.96097,1.46865,0.003862,0.003862,0.003862
64,2437.65,1.26219,0.74443,1.14857,0.86475,0.81183,0.86074,0.44903,1.76646,0.88112,1.5143,0.003763,0.003763,0.003763
65,2476.45,1.22514,0.71881,1.13036,0.82775,0.84767,0.86189,0.47549,1.72494,0.91188,1.48057,0.003664,0.003664,0.003664
66,2514.68,1.25606,0.73306,1.14672,0.92717,0.76882,0.85948,0.45003,1.70349,0.90956,1.4763,0.003565,0.003565,0.003565
67,2551.8,1.2134,0.72729,1.13426,0.83935,0.80466,0.84461,0.45941,1.77213,0.86134,1.54157,0.003466,0.003466,0.003466
68,2589.42,1.2398,0.72995,1.13344,0.81218,0.7672,0.82664,0.4283,1.86445,0.93155,1.6224,0.003367,0.003367,0.003367
69,2627.07,1.20383,0.70344,1.12573,0.87095,0.71505,0.82923,0.44255,1.77101,0.97344,1.54043,0.003268,0.003268,0.003268
70,2665.74,1.2198,0.71977,1.13495,0.85288,0.79996,0.86074,0.47939,1.71823,0.9094,1.48319,0.003169,0.003169,0.003169
71,2705.3,1.18903,0.70264,1.11046,0.88131,0.82079,0.86565,0.43865,1.79583,0.92713,1.54308,0.00307,0.00307,0.00307
72,2743.04,1.19665,0.70301,1.12134,0.84603,0.78674,0.82026,0.446,1.79524,0.96582,1.53698,0.002971,0.002971,0.002971
73,2779.83,1.19929,0.69992,1.12099,0.83635,0.81183,0.83007,0.45428,1.74922,0.88381,1.50139,0.002872,0.002872,0.002872
74,2818.05,1.16481,0.67915,1.09114,0.86408,0.83154,0.85829,0.45716,1.76638,0.8886,1.54911,0.002773,0.002773,0.002773
75,2855.24,1.16638,0.671,1.10703,0.84324,0.7509,0.81386,0.42544,1.81845,0.99103,1.59055,0.002674,0.002674,0.002674
76,2893.57,1.15945,0.66737,1.09538,0.83851,0.78164,0.84361,0.45177,1.79641,0.97098,1.54552,0.002575,0.002575,0.002575
77,2934.31,1.17453,0.67784,1.1057,0.85695,0.79749,0.84385,0.4457,1.77786,0.88328,1.55376,0.002476,0.002476,0.002476
78,2971.08,1.15232,0.66897,1.09693,0.87413,0.79211,0.86309,0.45681,1.74952,0.89271,1.54769,0.002377,0.002377,0.002377
79,3007.35,1.12939,0.65585,1.08891,0.87537,0.78039,0.83643,0.43483,1.83898,0.90416,1.58844,0.002278,0.002278,0.002278
80,3046.27,1.12492,0.64244,1.08321,0.85625,0.78993,0.84473,0.46802,1.71927,0.86411,1.51713,0.002179,0.002179,0.002179
81,3082.97,1.08401,0.61706,1.06451,0.86031,0.82616,0.88235,0.47435,1.72805,0.84723,1.52628,0.00208,0.00208,0.00208
82,3121.11,1.10243,0.62893,1.07348,0.85989,0.80824,0.8511,0.47109,1.72977,0.88477,1.51599,0.001981,0.001981,0.001981
83,3162.07,1.08642,0.62168,1.0604,0.89278,0.82068,0.86769,0.47169,1.74014,0.85008,1.55961,0.001882,0.001882,0.001882
84,3198.9,1.08658,0.6154,1.06841,0.85409,0.7957,0.8364,0.44926,1.78015,0.98898,1.58679,0.001783,0.001783,0.001783
85,3235.38,1.08014,0.61796,1.06262,0.86031,0.819,0.86106,0.43974,1.8604,0.84735,1.63655,0.001684,0.001684,0.001684
