image_pair,ssim
train_video_015_frame_004298.jpg vs train_video_015_frame_004321.jpg,0.9854955098290115
train_video_015_frame_004321.jpg vs train_video_015_frame_004352.jpg,0.9857119911407558
train_video_015_frame_004352.jpg vs train_video_015_frame_004403.jpg,0.9819732232870159
train_video_015_frame_004403.jpg vs train_video_015_frame_004425.jpg,0.9790796641750855
train_video_015_frame_004425.jpg vs train_video_015_frame_004461.jpg,0.9754323074989267
train_video_015_frame_004461.jpg vs train_video_015_frame_004485.jpg,0.9761016496810487
train_video_015_frame_004485.jpg vs train_video_015_frame_004510.jpg,0.9821193148074807
train_video_015_frame_004510.jpg vs train_video_015_frame_004577.jpg,0.9757618262090986
train_video_015_frame_004577.jpg vs train_video_015_frame_004625.jpg,0.9671439170285693
train_video_015_frame_004625.jpg vs train_video_015_frame_004734.jpg,0.9543097917496934
train_video_015_frame_004734.jpg vs train_video_015_frame_004744.jpg,0.9415032384609288
train_video_015_frame_004744.jpg vs train_video_015_frame_004756.jpg,0.9160572717750518
train_video_015_frame_004756.jpg vs train_video_015_frame_004792.jpg,0.8115059664791429
train_video_015_frame_004792.jpg vs train_video_015_frame_004810.jpg,0.7068950752124917
train_video_015_frame_004810.jpg vs train_video_015_frame_004851.jpg,0.6642816118068571
train_video_015_frame_004851.jpg vs train_video_015_frame_004869.jpg,0.6429086792195219
train_video_015_frame_004869.jpg vs train_video_015_frame_004903.jpg,0.6409417135597871
train_video_015_frame_004903.jpg vs train_video_015_frame_004925.jpg,0.6564959887547431
train_video_015_frame_004925.jpg vs train_video_015_frame_004943.jpg,0.6446432891778217
train_video_015_frame_004943.jpg vs train_video_015_frame_004974.jpg,0.6416679838074613
train_video_015_frame_004974.jpg vs train_video_015_frame_005064.jpg,0.7010042521878599
train_video_015_frame_005064.jpg vs train_video_015_frame_005114.jpg,0.8738806773773368
train_video_015_frame_005114.jpg vs train_video_015_frame_005215.jpg,0.9724169269861643
train_video_015_frame_005215.jpg vs train_video_015_frame_005325.jpg,0.970106490594071
train_video_015_frame_005325.jpg vs train_video_015_frame_005481.jpg,0.968090519794077
train_video_015_frame_005481.jpg vs train_video_015_frame_005963.jpg,0.796760831918961
train_video_015_frame_005963.jpg vs train_video_015_frame_006061.jpg,0.7565023165972329
train_video_015_frame_006061.jpg vs train_video_015_frame_006117.jpg,0.743548852901714
train_video_015_frame_006117.jpg vs train_video_015_frame_006365.jpg,0.7314222658632558
train_video_015_frame_006365.jpg vs train_video_015_frame_006570.jpg,0.6835456157345214
train_video_015_frame_006570.jpg vs train_video_015_frame_006694.jpg,0.5587758436850212
train_video_015_frame_006694.jpg vs train_video_015_frame_006784.jpg,0.5543633325867832
train_video_015_frame_006784.jpg vs train_video_015_frame_006825.jpg,0.5849359957308905
train_video_015_frame_006825.jpg vs train_video_015_frame_006861.jpg,0.554977902806763
train_video_015_frame_006861.jpg vs train_video_015_frame_006881.jpg,0.4874277088792044
train_video_015_frame_006881.jpg vs train_video_015_frame_007005.jpg,0.3620692275018807
train_video_015_frame_007005.jpg vs train_video_015_frame_007066.jpg,0.3402507383329349
train_video_015_frame_007066.jpg vs train_video_015_frame_007109.jpg,0.3588895406708528
train_video_015_frame_007109.jpg vs train_video_015_frame_007283.jpg,0.30391484319238254
train_video_015_frame_007283.jpg vs train_video_015_frame_007356.jpg,0.2369511282566494
train_video_015_frame_007356.jpg vs train_video_015_frame_007391.jpg,0.22804671602019275
train_video_015_frame_007391.jpg vs train_video_015_frame_007442.jpg,0.21972630753878378
train_video_015_frame_007442.jpg vs train_video_015_frame_007532.jpg,0.25409607626927255
train_video_015_frame_007532.jpg vs train_video_015_frame_007548.jpg,0.40380331938784986
train_video_015_frame_007548.jpg vs train_video_015_frame_007605.jpg,0.45636133433857345
train_video_015_frame_007605.jpg vs train_video_015_frame_007643.jpg,0.6589999726930128
train_video_015_frame_007643.jpg vs train_video_015_frame_007680.jpg,0.7408849570833647
train_video_015_frame_007680.jpg vs train_video_015_frame_007712.jpg,0.751238993152323
train_video_015_frame_007712.jpg vs train_video_015_frame_007728.jpg,0.7785662550374014
train_video_015_frame_007728.jpg vs train_video_015_frame_007749.jpg,0.7158621255038808
train_video_015_frame_007749.jpg vs train_video_015_frame_007758.jpg,0.717420175909842
train_video_015_frame_007758.jpg vs train_video_015_frame_007778.jpg,0.6541071207031772
train_video_015_frame_007778.jpg vs train_video_015_frame_007799.jpg,0.5703385482633851
train_video_015_frame_007799.jpg vs train_video_015_frame_007808.jpg,0.5875033617416506
train_video_015_frame_007808.jpg vs train_video_015_frame_007817.jpg,0.5824365651620975
train_video_015_frame_007817.jpg vs train_video_015_frame_007853.jpg,0.5614892360592064
train_video_015_frame_007853.jpg vs train_video_015_frame_007869.jpg,0.7054911947412763
train_video_015_frame_007869.jpg vs train_video_015_frame_007881.jpg,0.7937771014942341
train_video_015_frame_007881.jpg vs train_video_015_frame_007888.jpg,0.8644533072166357
train_video_015_frame_007888.jpg vs train_video_015_frame_007905.jpg,0.8823560052024412
train_video_015_frame_007905.jpg vs train_video_015_frame_007935.jpg,0.9062386505589548
train_video_015_frame_007935.jpg vs train_video_015_frame_007982.jpg,0.9008183984009994
train_video_015_frame_007982.jpg vs train_video_015_frame_007995.jpg,0.933044136963119
train_video_015_frame_007995.jpg vs train_video_015_frame_008008.jpg,0.9149412392151999
train_video_015_frame_008008.jpg vs train_video_015_frame_008043.jpg,0.8986906274900418
train_video_015_frame_008043.jpg vs train_video_015_frame_008056.jpg,0.8849964643636212
train_video_015_frame_008056.jpg vs train_video_015_frame_008110.jpg,0.8403730374203109
train_video_015_frame_008110.jpg vs train_video_015_frame_008118.jpg,0.8121328150398982
train_video_015_frame_008118.jpg vs train_video_015_frame_008161.jpg,0.7607669818688242
train_video_015_frame_008161.jpg vs train_video_015_frame_008186.jpg,0.7880587390104966
train_video_015_frame_008186.jpg vs train_video_015_frame_008245.jpg,0.8423343824519196
train_video_015_frame_008245.jpg vs train_video_015_frame_008272.jpg,0.8544992498198638
train_video_015_frame_008272.jpg vs train_video_015_frame_008282.jpg,0.8640108401393121
train_video_015_frame_008282.jpg vs train_video_015_frame_008294.jpg,0.843065507757094
train_video_015_frame_008294.jpg vs train_video_015_frame_008309.jpg,0.7965266693075619
train_video_015_frame_008309.jpg vs train_video_015_frame_008321.jpg,0.739262778549297
train_video_015_frame_008321.jpg vs train_video_015_frame_008334.jpg,0.6738739564097129
train_video_015_frame_008334.jpg vs train_video_015_frame_008340.jpg,0.6628899711414191
train_video_015_frame_008340.jpg vs train_video_015_frame_008352.jpg,0.6193203085211941
train_video_015_frame_008352.jpg vs train_video_015_frame_008369.jpg,0.6316638152117293
train_video_015_frame_008369.jpg vs train_video_015_frame_008397.jpg,0.6862124959392828
train_video_015_frame_008397.jpg vs train_video_015_frame_008418.jpg,0.719353500740495
train_video_015_frame_008418.jpg vs train_video_015_frame_008433.jpg,0.703963169592046
train_video_015_frame_008433.jpg vs train_video_015_frame_008442.jpg,0.6981409940679193
train_video_015_frame_008442.jpg vs train_video_015_frame_008467.jpg,0.6894445594936842
train_video_015_frame_008467.jpg vs train_video_015_frame_008480.jpg,0.6779732035053704
train_video_015_frame_008480.jpg vs train_video_015_frame_008489.jpg,0.6720016425376938
train_video_015_frame_008489.jpg vs train_video_015_frame_008499.jpg,0.6533776669559918
train_video_015_frame_008499.jpg vs train_video_015_frame_008526.jpg,0.5896079327300086
train_video_015_frame_008526.jpg vs train_video_018_frame_000229.jpg,0.16091572159609507
train_video_018_frame_000229.jpg vs train_video_018_frame_000568.jpg,0.16655858457794945
train_video_018_frame_000568.jpg vs train_video_018_frame_000704.jpg,0.180151573243192
train_video_018_frame_000704.jpg vs train_video_018_frame_001137.jpg,0.1792159795172588
train_video_018_frame_001137.jpg vs train_video_018_frame_001613.jpg,0.19574800416839688
train_video_018_frame_001613.jpg vs train_video_018_frame_001800.jpg,0.2231552565855908
train_video_018_frame_001800.jpg vs train_video_019_frame_000168.jpg,0.21196527372318358
train_video_019_frame_000168.jpg vs train_video_020_frame_000071.jpg,0.4417394432942466
train_video_020_frame_000071.jpg vs train_video_021_frame_000008.jpg,0.4348665678054551
train_video_021_frame_000008.jpg vs train_video_022_frame_000208.jpg,0.367750136481193
train_video_022_frame_000208.jpg vs train_video_023_frame_000428.jpg,0.34752027112153605
train_video_023_frame_000428.jpg vs train_video_024_frame_000018.jpg,0.5698749631845407
train_video_024_frame_000018.jpg vs train_video_024_frame_004704.jpg,0.6618863926918089
train_video_024_frame_004704.jpg vs val_video_001_frame_000231.jpg,0.37435055794581235
val_video_001_frame_000231.jpg vs val_video_001_frame_000719.jpg,0.3181338159343637
val_video_001_frame_000719.jpg vs val_video_002_frame_000056.jpg,0.35039987794051664
val_video_002_frame_000056.jpg vs val_video_002_frame_000216.jpg,0.489668132157086
val_video_002_frame_000216.jpg vs val_video_002_frame_000356.jpg,0.5047410172097692
val_video_002_frame_000356.jpg vs val_video_002_frame_000549.jpg,0.510044500093028
val_video_002_frame_000549.jpg vs val_video_002_frame_000833.jpg,0.4903723768762353
val_video_002_frame_000833.jpg vs val_video_002_frame_000837.jpg,0.5225271225794663
val_video_002_frame_000837.jpg vs val_video_002_frame_000851.jpg,0.46339885236424966
val_video_002_frame_000851.jpg vs val_video_002_frame_000855.jpg,0.5763768693786545
val_video_002_frame_000855.jpg vs val_video_002_frame_000860.jpg,0.5677927834206413
val_video_002_frame_000860.jpg vs val_video_002_frame_000867.jpg,0.5591557443071125
val_video_002_frame_000867.jpg vs val_video_002_frame_000878.jpg,0.5413824796208309
val_video_002_frame_000878.jpg vs val_video_002_frame_000896.jpg,0.5440759961409988
val_video_002_frame_000896.jpg vs val_video_003_frame_000125.jpg,0.4532179936946056
val_video_003_frame_000125.jpg vs val_video_003_frame_000158.jpg,0.6467373351575005
val_video_003_frame_000158.jpg vs val_video_003_frame_000190.jpg,0.6450114875874656
val_video_003_frame_000190.jpg vs val_video_003_frame_000313.jpg,0.6126709987770842
val_video_003_frame_000313.jpg vs val_video_003_frame_000479.jpg,0.641410023758773
val_video_003_frame_000479.jpg vs val_video_003_frame_000586.jpg,0.629755400907589
val_video_003_frame_000586.jpg vs val_video_003_frame_000730.jpg,0.7045520851150461
val_video_003_frame_000730.jpg vs val_video_003_frame_000738.jpg,0.6886822907773912
val_video_003_frame_000738.jpg vs val_video_003_frame_000807.jpg,0.657408706986059
val_video_003_frame_000807.jpg vs val_video_003_frame_000865.jpg,0.7419432236423384
val_video_003_frame_000865.jpg vs val_video_003_frame_000958.jpg,0.6871342210625052
val_video_003_frame_000958.jpg vs val_video_003_frame_000983.jpg,0.6936105011737057
val_video_003_frame_000983.jpg vs val_video_003_frame_001311.jpg,0.7326944569184026
val_video_003_frame_001311.jpg vs val_video_004_frame_000951.jpg,0.488421391407694
val_video_004_frame_000951.jpg vs val_video_005_frame_000600.jpg,0.4007539691511317
