image_pair,ssim
fire-1066-_png.rf.5ae88f02a9dd833f35d59b7d601d1b8a.jpg vs fire-1082-_png.rf.c389d964548909e7578129ab53b23e1d.jpg,0.5153166869813681
fire-1082-_png.rf.c389d964548909e7578129ab53b23e1d.jpg vs fire-1094-_png.rf.9bd636ee27da7a473db825730d1658d2.jpg,0.4779056838989296
fire-1094-_png.rf.9bd636ee27da7a473db825730d1658d2.jpg vs fire-1100-_png.rf.a16843db84835fc99704d1d73f8c2dcc.jpg,0.4246035279847248
fire-1100-_png.rf.a16843db84835fc99704d1d73f8c2dcc.jpg vs fire-1102-_png.rf.68b40bc824ae798f733b2e82d79c3958.jpg,0.42926591158125804
fire-1102-_png.rf.68b40bc824ae798f733b2e82d79c3958.jpg vs fire-1103-_png.rf.c0becec475c4a61737a89b3e24c49175.jpg,0.45856572787604916
fire-1103-_png.rf.c0becec475c4a61737a89b3e24c49175.jpg vs fire-1105-_png.rf.f8c15207143af2c34ddf3250cb36384c.jpg,0.44534246395969923
fire-1105-_png.rf.f8c15207143af2c34ddf3250cb36384c.jpg vs fire-1107-_png.rf.d847d025930260f08ce8f2a21b23f6d8.jpg,0.4547860641085532
fire-1107-_png.rf.d847d025930260f08ce8f2a21b23f6d8.jpg vs fire-1109-_png.rf.ffbb4f01a6f3054dc6ab96fe2572e015.jpg,0.4489560464225846
fire-1109-_png.rf.ffbb4f01a6f3054dc6ab96fe2572e015.jpg vs fire-1110-_png.rf.6f4e48e7080a0e9290b574bf2eb7ec0a.jpg,0.5106375578132556
fire-1110-_png.rf.6f4e48e7080a0e9290b574bf2eb7ec0a.jpg vs fire-1118-_png.rf.1643d74828fbffc320e4787bfd80dc4e.jpg,0.47753752449457115
fire-1118-_png.rf.1643d74828fbffc320e4787bfd80dc4e.jpg vs fire-1131-_png.rf.d8b6f5e101531ea8ccb07e872bb8f528.jpg,0.18744459020955154
fire-1131-_png.rf.d8b6f5e101531ea8ccb07e872bb8f528.jpg vs fire-1140-_png.rf.e0dc4c2d4409f25e1d2d0cae2e24ceaa.jpg,0.2648498182284872
fire-1140-_png.rf.e0dc4c2d4409f25e1d2d0cae2e24ceaa.jpg vs fire-1144-_png.rf.dceef87c6b3a07723be458c7b47fb024.jpg,0.2714675405455051
fire-1144-_png.rf.dceef87c6b3a07723be458c7b47fb024.jpg vs fire-1151-_png.rf.59d35ef040aadefb7b22c49fa262ea38.jpg,0.253155863168247
fire-1151-_png.rf.59d35ef040aadefb7b22c49fa262ea38.jpg vs fire-1155-_png.rf.1d9bc83170d2569e9032c03c6a55ba3a.jpg,0.29544562632405563
fire-1155-_png.rf.1d9bc83170d2569e9032c03c6a55ba3a.jpg vs fire-1167-_png.rf.dd8ab6fe4f30d05866be416594734644.jpg,0.21524875596827053
fire-1167-_png.rf.dd8ab6fe4f30d05866be416594734644.jpg vs fire-1172-_png.rf.15d06e050f9a613fb0b3519b64950942.jpg,0.2206237382177364
fire-1172-_png.rf.15d06e050f9a613fb0b3519b64950942.jpg vs fire-1191-_png.rf.feac9cc5b8626d18663bc334e4731e22.jpg,0.19300566995166749
fire-1191-_png.rf.feac9cc5b8626d18663bc334e4731e22.jpg vs fire-1193-_png.rf.c03d181b0da7e2b642fd5ef066682d3d.jpg,0.22860209618699984
fire-1193-_png.rf.c03d181b0da7e2b642fd5ef066682d3d.jpg vs fire-1195-_png.rf.62c9d30b27b1b18662f93de9c0cafa7a.jpg,0.22629716703121017
fire-1195-_png.rf.62c9d30b27b1b18662f93de9c0cafa7a.jpg vs fire-1198-_png.rf.5472c99a963525a317ace464891f3ae3.jpg,0.1778518884578854
fire-1198-_png.rf.5472c99a963525a317ace464891f3ae3.jpg vs fire-1201-_png.rf.14936f36bc48f934ee20998cc7fa8469.jpg,0.17028217841476742
fire-1201-_png.rf.14936f36bc48f934ee20998cc7fa8469.jpg vs fire-1205-_png.rf.c60e56e0eb336d133b7b6b3269fda986.jpg,0.13511762192589932
fire-1205-_png.rf.c60e56e0eb336d133b7b6b3269fda986.jpg vs fire-1210-_png.rf.f2a828fd399aef1edd105d4640cbaa98.jpg,0.1463122063661761
fire-1210-_png.rf.f2a828fd399aef1edd105d4640cbaa98.jpg vs fire-1211-_png.rf.f2c7f29b3861460d9978208c719ea90d.jpg,0.20341969537185023
fire-1211-_png.rf.f2c7f29b3861460d9978208c719ea90d.jpg vs fire-1213-_png.rf.1b5097e16e4b3e8ae3dd1d579501a1f3.jpg,0.11816636962748689
fire-1213-_png.rf.1b5097e16e4b3e8ae3dd1d579501a1f3.jpg vs fire-1219-_png.rf.63abdeef21f43bdfa27e75c8d23e381e.jpg,0.13492331999741106
fire-1219-_png.rf.63abdeef21f43bdfa27e75c8d23e381e.jpg vs fire-1222-_png.rf.cd213f66276fe1a332aaa731b9b0a1bd.jpg,0.13430949835693687
fire-1222-_png.rf.cd213f66276fe1a332aaa731b9b0a1bd.jpg vs fire-125-_png.rf.956003cdee81c10c7574e277dceb6475.jpg,0.12159305814205308
fire-125-_png.rf.956003cdee81c10c7574e277dceb6475.jpg vs fire-1259-_png.rf.3caf20622052de97828b54e75433c590.jpg,0.11928465832183369
fire-1259-_png.rf.3caf20622052de97828b54e75433c590.jpg vs fire-1264-_png.rf.f937439521a37c30ad5108500119562e.jpg,0.12435062573926464
fire-1264-_png.rf.f937439521a37c30ad5108500119562e.jpg vs fire-1271-_png.rf.699289deab76cfaaf4cc607b477ef997.jpg,0.17186666622091598
fire-1271-_png.rf.699289deab76cfaaf4cc607b477ef997.jpg vs fire-1274-_png.rf.7cb62af4bb1c6d7ec55e3ce21adc601e.jpg,0.21866114453566937
fire-1274-_png.rf.7cb62af4bb1c6d7ec55e3ce21adc601e.jpg vs fire-1276-_png.rf.2a310490f406893b4ef2f77727f1aac2.jpg,0.3094001050904742
fire-1276-_png.rf.2a310490f406893b4ef2f77727f1aac2.jpg vs fire-1279-_png.rf.5cf38aeaa3a95d05a88ed5ab5908599b.jpg,0.3424893350262837
fire-1279-_png.rf.5cf38aeaa3a95d05a88ed5ab5908599b.jpg vs fire-1281-_png.rf.637ea8976155d54898dbc57a6c599bcb.jpg,0.46941650708781074
fire-1281-_png.rf.637ea8976155d54898dbc57a6c599bcb.jpg vs fire-1286-_png.rf.78c7b9bbdaa9ddd4fa6dccb90f6d480d.jpg,0.4336703368593254
fire-1286-_png.rf.78c7b9bbdaa9ddd4fa6dccb90f6d480d.jpg vs fire-1287-_png.rf.f8b266e53c8adf479be84696c3ef6941.jpg,0.474736547842998
fire-1287-_png.rf.f8b266e53c8adf479be84696c3ef6941.jpg vs fire-129-_png.rf.1250cfdc2b8301072aace8982fe5cd51.jpg,0.18242484995016134
fire-129-_png.rf.1250cfdc2b8301072aace8982fe5cd51.jpg vs fire-1290-_png.rf.12b5e81504de1f66560e8da8eb88296d.jpg,0.16814673329371202
fire-1290-_png.rf.12b5e81504de1f66560e8da8eb88296d.jpg vs fire-1296-_png.rf.c5f6ef5dad482184e6c2ab0b32ba0f80.jpg,0.4720585284124995
fire-1296-_png.rf.c5f6ef5dad482184e6c2ab0b32ba0f80.jpg vs fire-1297-_png.rf.7e82b55b666befb5c103ec7400650675.jpg,0.4823940183470553
fire-1297-_png.rf.7e82b55b666befb5c103ec7400650675.jpg vs fire-1299-_png.rf.2e8a4de42f7a657abf7b200a9ebe8604.jpg,0.37230335797348724
fire-1299-_png.rf.2e8a4de42f7a657abf7b200a9ebe8604.jpg vs fire-13-_png.rf.5ace29880484071909388a38491213de.jpg,0.20018061451552122
fire-13-_png.rf.5ace29880484071909388a38491213de.jpg vs fire-1300-_png.rf.2a29706828012c5fc0232aa6da8683d2.jpg,0.18437967678144726
fire-1300-_png.rf.2a29706828012c5fc0232aa6da8683d2.jpg vs fire-1301-_png.rf.0ca714e9981a873298dcf805bbfa0f5e.jpg,0.3389435942571899
fire-1301-_png.rf.0ca714e9981a873298dcf805bbfa0f5e.jpg vs fire-1303-_png.rf.da6adb6e6a65bbd2669a6dacb0ba07fa.jpg,0.314825190320651
fire-1303-_png.rf.da6adb6e6a65bbd2669a6dacb0ba07fa.jpg vs fire-1305-_png.rf.5943dfc5f1f1cc8617e9909f4575d686.jpg,0.3033850097712549
fire-1305-_png.rf.5943dfc5f1f1cc8617e9909f4575d686.jpg vs fire-1306-_png.rf.aa6d03e1d77e3456f381c186e015a502.jpg,0.2876225941737638
fire-1306-_png.rf.aa6d03e1d77e3456f381c186e015a502.jpg vs fire-1307-_png.rf.984846620688bfd707fac60b013d8260.jpg,0.2676114940430862
fire-1307-_png.rf.984846620688bfd707fac60b013d8260.jpg vs fire-1308-_png.rf.3a286eae82d7d0fba383477411533948.jpg,0.28452382748010446
fire-1308-_png.rf.3a286eae82d7d0fba383477411533948.jpg vs fire-1309-_png.rf.409f781938588ccb23e88ebe9deb2cce.jpg,0.2958999358775254
fire-1309-_png.rf.409f781938588ccb23e88ebe9deb2cce.jpg vs fire-131-_png.rf.fb1e6ac64837210f5d541486000cb7b9.jpg,0.17088143927002716
fire-131-_png.rf.fb1e6ac64837210f5d541486000cb7b9.jpg vs fire-1310-_png.rf.921c88c90176de0bd7fd60a7742a6519.jpg,0.16148193406159772
fire-1310-_png.rf.921c88c90176de0bd7fd60a7742a6519.jpg vs fire-1322-_png.rf.2d0466e20e9bcc083d568eb425a77b2c.jpg,0.5075858721252103
fire-1322-_png.rf.2d0466e20e9bcc083d568eb425a77b2c.jpg vs fire-133-_png.rf.be2fbf18a8389657aede813d177ccc15.jpg,0.16790712834844693
fire-133-_png.rf.be2fbf18a8389657aede813d177ccc15.jpg vs fire-1334-_png.rf.73a9eebb0c80914c91d345d0c71e4682.jpg,0.1481897693267181
fire-1334-_png.rf.73a9eebb0c80914c91d345d0c71e4682.jpg vs fire-1342-_png.rf.8114105a3f1a6670fde5a1d030ed2444.jpg,0.5513638148221207
fire-1342-_png.rf.8114105a3f1a6670fde5a1d030ed2444.jpg vs fire-1344-_png.rf.dead55eb8317bc1b9dee865f7707527c.jpg,0.5689004045974942
fire-1344-_png.rf.dead55eb8317bc1b9dee865f7707527c.jpg vs fire-1346-_png.rf.1538bb873075f5920f2ba04c2d074010.jpg,0.5775305484710409
fire-1346-_png.rf.1538bb873075f5920f2ba04c2d074010.jpg vs fire-1354-_png.rf.4e3f66845fd7642b217165f822fd6fb7.jpg,0.5872587614345298
fire-1354-_png.rf.4e3f66845fd7642b217165f822fd6fb7.jpg vs fire-1356-_png.rf.b7c4ce56ed2e3615abbf39865a5cec67.jpg,0.5795492013714149
fire-1356-_png.rf.b7c4ce56ed2e3615abbf39865a5cec67.jpg vs fire-1359-_png.rf.5764f016caa6d4d6f52639d427e17e88.jpg,0.25701631609869247
fire-1359-_png.rf.5764f016caa6d4d6f52639d427e17e88.jpg vs fire-1366-_png.rf.b5d89c441ef84c181cbc695b09db460d.jpg,0.3645419949533322
fire-1366-_png.rf.b5d89c441ef84c181cbc695b09db460d.jpg vs fire-1369-_png.rf.239da955e05377bc0c8c1a06017287de.jpg,0.3948865801613243
fire-1369-_png.rf.239da955e05377bc0c8c1a06017287de.jpg vs fire-1371-_png.rf.8cb4ae08ca38225694f4417f04fa837f.jpg,0.39127770929856376
fire-1371-_png.rf.8cb4ae08ca38225694f4417f04fa837f.jpg vs fire-1372-_png.rf.c69e98cb6a39b35877ecfbfa9f56f893.jpg,0.4505353024013742
fire-1372-_png.rf.c69e98cb6a39b35877ecfbfa9f56f893.jpg vs fire-1373-_png.rf.a99553cb706115af1687928b60ee3c0f.jpg,0.327655606519087
fire-1373-_png.rf.a99553cb706115af1687928b60ee3c0f.jpg vs fire-1374-_png.rf.bcdde3a70f7bd12c144c774daca2799d.jpg,0.32010594112722657
fire-1374-_png.rf.bcdde3a70f7bd12c144c774daca2799d.jpg vs fire-1375-_png.rf.07b4c350879d7be3ccc74d326342d9cb.jpg,0.3426587130549063
fire-1375-_png.rf.07b4c350879d7be3ccc74d326342d9cb.jpg vs fire-1376-_png.rf.e3b36ecea0115a786c6a7d1742365a34.jpg,0.34435383182227014
fire-1376-_png.rf.e3b36ecea0115a786c6a7d1742365a34.jpg vs fire-1377-_png.rf.0680399a434bc8719474219dc2e903d8.jpg,0.29274951848286573
fire-1377-_png.rf.0680399a434bc8719474219dc2e903d8.jpg vs fire-1378-_png.rf.fb4c4d9f4eee0e1b2efb2c5012bc3d74.jpg,0.3015668369045935
fire-1378-_png.rf.fb4c4d9f4eee0e1b2efb2c5012bc3d74.jpg vs fire-1379-_png.rf.6a793a9f5a1bf0a78da3206d9f7b773c.jpg,0.36115254854673356
fire-1379-_png.rf.6a793a9f5a1bf0a78da3206d9f7b773c.jpg vs fire-1388-_png.rf.a61a3cc801a5b5d2ec6ca8e3ea923d65.jpg,0.30963016527427356
fire-1388-_png.rf.a61a3cc801a5b5d2ec6ca8e3ea923d65.jpg vs fire-1389-_png.rf.d5aacc4b4aa287ca26aeefe00eb84796.jpg,0.44334649314663743
fire-1389-_png.rf.d5aacc4b4aa287ca26aeefe00eb84796.jpg vs fire-1391-_png.rf.b1cca0e427e9dabe46ef61725e884c2e.jpg,0.4553505741788357
fire-1391-_png.rf.b1cca0e427e9dabe46ef61725e884c2e.jpg vs fire-1393-_png.rf.8c3963def6331b7aafa99e008fea73e4.jpg,0.44009500967310505
fire-1393-_png.rf.8c3963def6331b7aafa99e008fea73e4.jpg vs fire-1395-_png.rf.ae5f3c1c7ae9f5f112558451fad5f9fd.jpg,0.40735564006806035
fire-1395-_png.rf.ae5f3c1c7ae9f5f112558451fad5f9fd.jpg vs fire-1397-_png.rf.545f788da885f5ba84fca37b1953bd66.jpg,0.3860362408304779
fire-1397-_png.rf.545f788da885f5ba84fca37b1953bd66.jpg vs fire-1399-_png.rf.d2205ba3e075be04aec89f09e032564a.jpg,0.4083741282405465
fire-1399-_png.rf.d2205ba3e075be04aec89f09e032564a.jpg vs fire-1400-_png.rf.a166ec846d045778508d4556e25ab40b.jpg,0.4662057291498403
fire-1400-_png.rf.a166ec846d045778508d4556e25ab40b.jpg vs fire-1402-_png.rf.cea8270a6c2df05c76b5b89c3283bfd5.jpg,0.37403860189606225
fire-1402-_png.rf.cea8270a6c2df05c76b5b89c3283bfd5.jpg vs fire-1403-_png.rf.038491f0a1f9ecca1c7c40db2975a923.jpg,0.4018262845754985
fire-1403-_png.rf.038491f0a1f9ecca1c7c40db2975a923.jpg vs fire-1404-_png.rf.fdca532f48ef20cd34c86dc9432c3d8a.jpg,0.4112290662020086
fire-1404-_png.rf.fdca532f48ef20cd34c86dc9432c3d8a.jpg vs fire-1405-_png.rf.3ce064293da87d72e747e403dd2fde18.jpg,0.3998824588333988
fire-1405-_png.rf.3ce064293da87d72e747e403dd2fde18.jpg vs fire-1407-_png.rf.ad724420262a12a07300fec106b3dbd8.jpg,0.3470119738244314
fire-1407-_png.rf.ad724420262a12a07300fec106b3dbd8.jpg vs fire-1408-_png.rf.56a16ffcdcd6f45acdd75fd7ef92790b.jpg,0.38876499806609793
fire-1408-_png.rf.56a16ffcdcd6f45acdd75fd7ef92790b.jpg vs fire-1410-_png.rf.1a900ad2077f6d51c447667de038338f.jpg,0.3518510721820497
fire-1410-_png.rf.1a900ad2077f6d51c447667de038338f.jpg vs fire-1411-_png.rf.31b8e54cbcaa0ca927f33db84724e4ee.jpg,0.4007504391128354
fire-1411-_png.rf.31b8e54cbcaa0ca927f33db84724e4ee.jpg vs fire-1417-_png.rf.7a29e8c43bb07f6fbb56e06861b8252d.jpg,0.27606271504489116
fire-1417-_png.rf.7a29e8c43bb07f6fbb56e06861b8252d.jpg vs fire-1418-_png.rf.9ba0c7b6c0998b8136bee948684d5e6c.jpg,0.4287093665146038
fire-1418-_png.rf.9ba0c7b6c0998b8136bee948684d5e6c.jpg vs fire-1419-_png.rf.d752ee1e47afa022bfb23a0566500db3.jpg,0.47792423826587765
fire-1419-_png.rf.d752ee1e47afa022bfb23a0566500db3.jpg vs fire-1420-_png.rf.a38c1a2dea6bfe9b9ea8515d6434674e.jpg,0.39106628962109896
fire-1420-_png.rf.a38c1a2dea6bfe9b9ea8515d6434674e.jpg vs fire-1421-_png.rf.05bb263a4990a32dfddb27f354783d43.jpg,0.32799813672721817
fire-1421-_png.rf.05bb263a4990a32dfddb27f354783d43.jpg vs fire-1422-_png.rf.59d88704d078bfeca063366ce5c56fc2.jpg,0.3091678626284166
fire-1422-_png.rf.59d88704d078bfeca063366ce5c56fc2.jpg vs fire-1432-_png.rf.85535688ca3545b216072b3314185658.jpg,0.2970035357795122
fire-1432-_png.rf.85535688ca3545b216072b3314185658.jpg vs fire-1435-_png.rf.a2a65fe9f3c6c923746d18e91de98c7e.jpg,0.2999326012027536
fire-1435-_png.rf.a2a65fe9f3c6c923746d18e91de98c7e.jpg vs fire-1436-_png.rf.3a1eb08bb07ab90e287366ca8202b2b6.jpg,0.3304072830196704
fire-1436-_png.rf.3a1eb08bb07ab90e287366ca8202b2b6.jpg vs fire-144-_png.rf.b2616e1231fecb7e091535f14b282ccb.jpg,0.16328278066953575
fire-144-_png.rf.b2616e1231fecb7e091535f14b282ccb.jpg vs fire-1444-_png.rf.b6b819f3371130a2b4e285a5479a010c.jpg,0.17212208279622104
fire-1444-_png.rf.b6b819f3371130a2b4e285a5479a010c.jpg vs fire-1449-_png.rf.25da5863509b312ecdd9207a0487c014.jpg,0.2598053607494499
fire-1449-_png.rf.25da5863509b312ecdd9207a0487c014.jpg vs fire-1452-_png.rf.ce702bb3e93199b91bac443426fe6ddd.jpg,0.27287202858081444
fire-1452-_png.rf.ce702bb3e93199b91bac443426fe6ddd.jpg vs fire-1457-_png.rf.d62ae188f44f93bebff3c64e9068ad10.jpg,0.25871130197116815
fire-1457-_png.rf.d62ae188f44f93bebff3c64e9068ad10.jpg vs fire-1458-_png.rf.ed0e1379edcf7df14309817c45c841cd.jpg,0.4227974239821638
fire-1458-_png.rf.ed0e1379edcf7df14309817c45c841cd.jpg vs fire-1459-_png.rf.dd825990f0ae67fa6d9d4979f273c644.jpg,0.4117698112298426
fire-1459-_png.rf.dd825990f0ae67fa6d9d4979f273c644.jpg vs fire-1460-_png.rf.834e588d5fb286475eb5108e788f7e7e.jpg,0.3955147748341355
fire-1460-_png.rf.834e588d5fb286475eb5108e788f7e7e.jpg vs fire-1461-_png.rf.99d87dc3ec5c1bcacb1ed7ad81cdf029.jpg,0.38185655653375117
fire-1461-_png.rf.99d87dc3ec5c1bcacb1ed7ad81cdf029.jpg vs fire-1462-_png.rf.729ebfa279c4cca4477a7ec960fe8ffa.jpg,0.4018850474398895
fire-1462-_png.rf.729ebfa279c4cca4477a7ec960fe8ffa.jpg vs fire-1466-_png.rf.8eb6e0941be1ce06a7afca71d2691836.jpg,0.41585970014907775
fire-1466-_png.rf.8eb6e0941be1ce06a7afca71d2691836.jpg vs fire-1468-_png.rf.297d3f38e7f18d02320666e560a4ac04.jpg,0.40952455618756556
fire-1468-_png.rf.297d3f38e7f18d02320666e560a4ac04.jpg vs fire-147-_png.rf.288c692be4114713c0b7a93821b0004b.jpg,0.056080970330670936
fire-147-_png.rf.288c692be4114713c0b7a93821b0004b.jpg vs fire-1470-_png.rf.27c8ff3fff60b4c98bd1c73cc0b4e7c8.jpg,0.05117984098770697
fire-1470-_png.rf.27c8ff3fff60b4c98bd1c73cc0b4e7c8.jpg vs fire-1472-_png.rf.8fb4d11dc2e7315f8a1bd6295f98bb2e.jpg,0.41656160462424396
fire-1472-_png.rf.8fb4d11dc2e7315f8a1bd6295f98bb2e.jpg vs fire-1473-_png.rf.3f76f82d1ca9df6360ac5392327b2068.jpg,0.442828383080304
fire-1473-_png.rf.3f76f82d1ca9df6360ac5392327b2068.jpg vs fire-1478-_png.rf.55969e6f756f3c6c133cae6973278b33.jpg,0.3708182856959104
fire-1478-_png.rf.55969e6f756f3c6c133cae6973278b33.jpg vs fire-1481-_png.rf.1067defdd228f22c21c03fdec5360c6a.jpg,0.3393319522717888
fire-1481-_png.rf.1067defdd228f22c21c03fdec5360c6a.jpg vs fire-1486-_png.rf.cd56a37b7bcf99fb2ea9c80bc16a6375.jpg,0.37810077930643343
fire-1486-_png.rf.cd56a37b7bcf99fb2ea9c80bc16a6375.jpg vs fire-1489-_png.rf.a494a2059b4aed8706036f35deffc17e.jpg,0.4331313119894702
fire-1489-_png.rf.a494a2059b4aed8706036f35deffc17e.jpg vs fire-1492-_png.rf.2b3d7bc8b4e2f5f99805e0eddb4e3014.jpg,0.3721765163939036
fire-1492-_png.rf.2b3d7bc8b4e2f5f99805e0eddb4e3014.jpg vs fire-1497-_png.rf.3f98e3bdbba1f4cc8fe21fb6d98c1b8e.jpg,0.44246472787648017
fire-1497-_png.rf.3f98e3bdbba1f4cc8fe21fb6d98c1b8e.jpg vs fire-1501-_png.rf.b684a49aa410222acdaa3156ff170278.jpg,0.4772726672231819
fire-1501-_png.rf.b684a49aa410222acdaa3156ff170278.jpg vs fire-1503-_png.rf.0eac58969453fe830b6a0934e8bde628.jpg,0.5251450519749566
fire-1503-_png.rf.0eac58969453fe830b6a0934e8bde628.jpg vs fire-1504-_png.rf.7f4e84ff7bec34b482428ae1ab2aa9a3.jpg,0.40387683170335925
fire-1504-_png.rf.7f4e84ff7bec34b482428ae1ab2aa9a3.jpg vs fire-1506-_png.rf.58a170432ae74d7750c7e87a88dbc033.jpg,0.4006729454062293
fire-1506-_png.rf.58a170432ae74d7750c7e87a88dbc033.jpg vs fire-1509-_png.rf.c6174959591a6d5663759fd774f827ec.jpg,0.6317880561595081
fire-1509-_png.rf.c6174959591a6d5663759fd774f827ec.jpg vs fire-151-_png.rf.67fd31f2171a723fa5cab8a6206c18b7.jpg,0.06347407600572784
fire-151-_png.rf.67fd31f2171a723fa5cab8a6206c18b7.jpg vs fire-1511-_png.rf.351db66278464b7a0df4064d1f844082.jpg,0.06123870377756454
fire-1511-_png.rf.351db66278464b7a0df4064d1f844082.jpg vs fire-1512-_png.rf.38362ab315641fd79fba79ee71a0a5ff.jpg,0.6076414460188799
fire-1512-_png.rf.38362ab315641fd79fba79ee71a0a5ff.jpg vs fire-1513-_png.rf.2243a846f26ec63466bebd3b7a953113.jpg,0.578483442636261
fire-1513-_png.rf.2243a846f26ec63466bebd3b7a953113.jpg vs fire-1515-_png.rf.5d04624dddcb98b2a40d27793a42fe56.jpg,0.45723199903180245
fire-1515-_png.rf.5d04624dddcb98b2a40d27793a42fe56.jpg vs fire-1516-_png.rf.98b6e0127dbd8de3ae4eafbcbc29142c.jpg,0.48230602470780737
fire-1516-_png.rf.98b6e0127dbd8de3ae4eafbcbc29142c.jpg vs fire-1517-_png.rf.ea6d3f478d7e052cd98ef3f038e82ace.jpg,0.47190485182961334
fire-1517-_png.rf.ea6d3f478d7e052cd98ef3f038e82ace.jpg vs fire-1518-_png.rf.534a43efc17178ebd4e514ce985da764.jpg,0.47337336922609946
fire-1518-_png.rf.534a43efc17178ebd4e514ce985da764.jpg vs fire-152-_png.rf.7bc4aa0883a601feef89780c1f3836eb.jpg,0.14052235247149322
fire-152-_png.rf.7bc4aa0883a601feef89780c1f3836eb.jpg vs fire-1520-_png.rf.a9a2c13b37e4f909885deca36c17c2d4.jpg,0.13598510661384364
fire-1520-_png.rf.a9a2c13b37e4f909885deca36c17c2d4.jpg vs fire-1521-_png.rf.fe36aa1a0b424c25f4d9602bd236b5c1.jpg,0.33385312990595317
fire-1521-_png.rf.fe36aa1a0b424c25f4d9602bd236b5c1.jpg vs fire-1522-_png.rf.adcb483c77b679a4aca7ed3e7dd83259.jpg,0.3569356257684683
fire-1522-_png.rf.adcb483c77b679a4aca7ed3e7dd83259.jpg vs fire-1523-_png.rf.b132486a7ecd743e220c0726d3865dac.jpg,0.38959896590913384
fire-1523-_png.rf.b132486a7ecd743e220c0726d3865dac.jpg vs fire-1524-_png.rf.002b20ca6335b34d5a3127bbf4c3d257.jpg,0.3243172861680525
