epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1793.47,1.33835,0.79924,1.18499,0.79527,0.68917,0.76212,0.38415,1.84613,1.05285,1.56549,0.005743,0.005743,0.005743
45,1818.9,1.32605,0.80292,1.18526,0.82944,0.80824,0.86042,0.42415,1.78766,0.96384,1.51087,0.005644,0.005644,0.005644
46,1845.73,1.30544,0.79909,1.18141,0.8245,0.83333,0.87302,0.42973,1.79068,0.95718,1.5435,0.005545,0.005545,0.005545
47,1872.46,1.28138,0.77343,1.16783,0.70977,0.79328,0.80013,0.4198,1.82107,0.99342,1.56056,0.005446,0.005446,0.005446
48,1898.44,1.29898,0.79447,1.17169,0.82191,0.74437,0.83166,0.39658,1.84282,1.00881,1.55943,0.005347,0.005347,0.005347
49,1924.36,1.23774,0.74228,1.14055,0.84187,0.78136,0.83966,0.42497,1.81771,0.98694,1.54396,0.005248,0.005248,0.005248
50,1951.06,1.28481,0.77578,1.16462,0.85617,0.7509,0.82927,0.39225,1.83454,1.11036,1.5036,0.005149,0.005149,0.005149
51,1977.82,1.24446,0.7448,1.14603,0.80068,0.74731,0.80099,0.41996,1.78852,1.0082,1.51243,0.00505,0.00505,0.00505
52,2003.48,1.21722,0.71413,1.13043,0.78127,0.75534,0.81498,0.42088,1.86517,1.01073,1.58753,0.004951,0.004951,0.004951
53,2030.12,1.20264,0.7127,1.12468,0.82921,0.79928,0.84542,0.44585,1.75537,0.93046,1.53881,0.004852,0.004852,0.004852
54,2056.88,1.19217,0.71929,1.12312,0.82913,0.72401,0.76064,0.3796,1.87663,1.1056,1.54486,0.004753,0.004753,0.004753
55,2083.6,1.20018,0.702,1.11974,0.85709,0.75239,0.8214,0.42687,1.7824,0.97881,1.52422,0.004654,0.004654,0.004654
56,2109.05,1.17157,0.69333,1.11577,0.78136,0.82437,0.84739,0.45392,1.7292,0.9027,1.51132,0.004555,0.004555,0.004555
57,2135.73,1.15448,0.68135,1.09979,0.79882,0.76142,0.82836,0.45506,1.74523,0.87954,1.52861,0.004456,0.004456,0.004456
58,2162.44,1.16756,0.69133,1.10581,0.83043,0.71147,0.749,0.3688,1.92577,1.16942,1.60205,0.004357,0.004357,0.004357
59,2188.6,1.15606,0.67142,1.09944,0.82868,0.7276,0.78063,0.39327,1.86782,1.13335,1.56933,0.004258,0.004258,0.004258
60,2214.56,1.13433,0.65581,1.08594,0.87363,0.7929,0.87545,0.46981,1.6923,0.86683,1.46824,0.004159,0.004159,0.004159
61,2241.28,1.12939,0.65862,1.09161,0.78051,0.83513,0.86943,0.45092,1.72685,0.90752,1.5387,0.00406,0.00406,0.00406
62,2267.95,1.11286,0.6418,1.08598,0.87845,0.7771,0.85593,0.45548,1.75662,0.89728,1.56222,0.003961,0.003961,0.003961
63,2293.59,1.10782,0.6402,1.0731,0.87991,0.77469,0.84688,0.46202,1.73851,0.89011,1.54444,0.003862,0.003862,0.003862
64,2320.22,1.09729,0.628,1.07152,0.82981,0.75627,0.8359,0.45179,1.72847,0.87658,1.52354,0.003763,0.003763,0.003763
65,2347.13,1.05827,0.61006,1.0607,0.777,0.78053,0.83429,0.45519,1.71555,0.89691,1.52664,0.003664,0.003664,0.003664
66,2373.74,1.10347,0.64569,1.07703,0.82829,0.70251,0.7667,0.38308,1.90814,1.09928,1.64934,0.003565,0.003565,0.003565
67,2399.18,1.04317,0.63122,1.05162,0.89489,0.76291,0.87797,0.47372,1.69475,0.87666,1.51981,0.003466,0.003466,0.003466
68,2426.01,1.07582,0.63132,1.05814,0.83608,0.75806,0.82401,0.448,1.75294,0.89981,1.57565,0.003367,0.003367,0.003367
69,2452.71,1.05476,0.60078,1.05876,0.88906,0.74679,0.83293,0.43095,1.80515,0.97084,1.56188,0.003268,0.003268,0.003268
70,2478.81,1.07437,0.61392,1.06306,0.80994,0.77778,0.83793,0.42682,1.76892,0.97336,1.53933,0.003169,0.003169,0.003169
71,2504.93,1.04254,0.5943,1.04456,0.86384,0.77957,0.86294,0.47181,1.70921,0.89751,1.51466,0.00307,0.00307,0.00307
72,2531.23,1.02872,0.59014,1.04336,0.83785,0.7593,0.83426,0.4438,1.72763,0.91166,1.54964,0.002971,0.002971,0.002971
