epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2003.46,1.38468,1.05829,0.99489,0.7049,0.63727,0.67559,0.37232,1.47451,1.18917,1.06188,0.005743,0.005743,0.005743
45,2047.58,1.34935,1.02057,0.98916,0.66212,0.63727,0.64858,0.34003,1.57376,1.26674,1.07232,0.005644,0.005644,0.005644
46,2091.35,1.34647,0.99725,0.99422,0.69887,0.66934,0.6755,0.37035,1.51797,1.18517,1.07402,0.005545,0.005545,0.005545
47,2141.6,1.34096,1.01866,0.98204,0.73255,0.63126,0.65886,0.35705,1.4852,1.17465,1.06016,0.005446,0.005446,0.005446
48,2187.98,1.36492,1.03134,0.98122,0.67056,0.6513,0.68015,0.36896,1.48424,1.23848,1.0563,0.005347,0.005347,0.005347
49,2231.94,1.33993,1.00012,0.99026,0.67656,0.66733,0.67207,0.36713,1.49432,1.1728,1.07449,0.005248,0.005248,0.005248
50,2282.34,1.3622,0.97839,0.98108,0.67655,0.6623,0.65135,0.35768,1.4928,1.16909,1.06699,0.005149,0.005149,0.005149
51,2327.6,1.31258,0.95595,0.97602,0.72531,0.61323,0.66507,0.3648,1.50439,1.19885,1.05745,0.00505,0.00505,0.00505
52,2370.86,1.3214,0.94435,0.97738,0.72122,0.66733,0.69423,0.38066,1.44128,1.13173,1.06045,0.004951,0.004951,0.004951
53,2421.67,1.30706,0.95531,0.9838,0.67635,0.66132,0.67741,0.36395,1.52024,1.21568,1.08039,0.004852,0.004852,0.004852
54,2469.45,1.31401,0.96538,0.97695,0.7136,0.67909,0.70823,0.39633,1.45961,1.15467,1.06807,0.004753,0.004753,0.004753
55,2512.41,1.27723,0.9333,0.96608,0.67788,0.72946,0.71417,0.38589,1.4809,1.17497,1.08153,0.004654,0.004654,0.004654
56,2560.89,1.28706,0.90838,0.9511,0.68208,0.70082,0.69675,0.39199,1.44768,1.15351,1.05147,0.004555,0.004555,0.004555
57,2608.86,1.26004,0.90671,0.94906,0.68977,0.7014,0.70008,0.37904,1.50049,1.15071,1.08226,0.004456,0.004456,0.004456
58,2650.23,1.2834,0.91248,0.95873,0.7146,0.66132,0.67967,0.37107,1.48843,1.16183,1.0801,0.004357,0.004357,0.004357
59,2702.75,1.24763,0.89993,0.94791,0.71524,0.67335,0.69734,0.39409,1.46968,1.13982,1.047,0.004258,0.004258,0.004258
60,2753.76,1.27151,0.91044,0.96513,0.68093,0.72707,0.7064,0.39944,1.41399,1.11692,1.04723,0.004159,0.004159,0.004159
61,2794.7,1.24747,0.89297,0.95321,0.70199,0.69865,0.72329,0.40356,1.44226,1.12916,1.04998,0.00406,0.00406,0.00406
62,2844.45,1.2374,0.88022,0.94432,0.71572,0.65731,0.69105,0.373,1.52277,1.20497,1.08098,0.003961,0.003961,0.003961
63,2895.45,1.22829,0.84814,0.9467,0.70963,0.67535,0.69296,0.3898,1.43626,1.15772,1.05489,0.003862,0.003862,0.003862
64,2937.3,1.24589,0.87415,0.94235,0.71341,0.68136,0.71831,0.40243,1.41648,1.10753,1.04031,0.003763,0.003763,0.003763
65,2987.93,1.20593,0.84025,0.94408,0.72609,0.6959,0.71103,0.40248,1.42742,1.13071,1.05565,0.003664,0.003664,0.003664
66,3037.8,1.1949,0.81811,0.93526,0.67889,0.71602,0.69111,0.39963,1.45874,1.1157,1.06611,0.003565,0.003565,0.003565
67,3076.75,1.19574,0.81897,0.93762,0.70145,0.66934,0.66193,0.3723,1.46813,1.18086,1.06111,0.003466,0.003466,0.003466
68,3128.35,1.19654,0.8004,0.93646,0.73613,0.68764,0.70747,0.39528,1.46944,1.16393,1.0756,0.003367,0.003367,0.003367
69,3179.52,1.21271,0.81745,0.93422,0.6932,0.74712,0.71482,0.40441,1.44493,1.08963,1.05612,0.003268,0.003268,0.003268
70,3221.37,1.16897,0.82439,0.92296,0.70949,0.69739,0.70311,0.3829,1.47766,1.11675,1.07143,0.003169,0.003169,0.003169
71,3270.73,1.1748,0.78365,0.92176,0.68232,0.73603,0.69537,0.39111,1.4497,1.11979,1.0595,0.00307,0.00307,0.00307
72,3319.18,1.18662,0.82382,0.93852,0.68201,0.68537,0.68634,0.38491,1.4739,1.15518,1.06403,0.002971,0.002971,0.002971
73,3358.8,1.1569,0.79738,0.92317,0.73042,0.67328,0.704,0.39754,1.45634,1.12406,1.0598,0.002872,0.002872,0.002872
74,3408.85,1.14313,0.76693,0.92418,0.73451,0.65422,0.69211,0.39658,1.44196,1.09437,1.06906,0.002773,0.002773,0.002773
75,3459.26,1.15942,0.77926,0.92638,0.75917,0.63805,0.69876,0.39577,1.44875,1.11745,1.05773,0.002674,0.002674,0.002674
76,3500.17,1.12029,0.76334,0.92492,0.7332,0.66533,0.69149,0.40236,1.47138,1.11882,1.07565,0.002575,0.002575,0.002575
77,3548.62,1.12119,0.74799,0.91734,0.7033,0.7078,0.69904,0.39729,1.45781,1.10671,1.0601,0.002476,0.002476,0.002476
78,3597.65,1.1076,0.75406,0.91439,0.71252,0.73747,0.71255,0.40218,1.45767,1.10501,1.06473,0.002377,0.002377,0.002377
79,3638.62,1.09929,0.7228,0.90293,0.71873,0.71181,0.70184,0.41239,1.42982,1.08276,1.06077,0.002278,0.002278,0.002278
80,3688.97,1.12627,0.73757,0.92004,0.73465,0.69907,0.71262,0.40585,1.45785,1.10286,1.06846,0.002179,0.002179,0.002179
81,3739.42,1.11071,0.72436,0.91638,0.70239,0.74349,0.70803,0.40382,1.43837,1.10296,1.07249,0.00208,0.00208,0.00208
82,3779.02,1.13261,0.75877,0.91804,0.73445,0.68174,0.71315,0.4139,1.44784,1.12838,1.06345,0.001981,0.001981,0.001981
83,3826.97,1.07263,0.71692,0.89882,0.71108,0.68063,0.69825,0.4035,1.46746,1.15621,1.07349,0.001882,0.001882,0.001882
84,3876.8,1.09426,0.7045,0.90636,0.70505,0.71543,0.70217,0.40415,1.4689,1.09306,1.08226,0.001783,0.001783,0.001783
85,3918.16,1.06545,0.69855,0.90187,0.69755,0.72103,0.68931,0.39584,1.46389,1.12678,1.08419,0.001684,0.001684,0.001684
